3761	0	0
3699	0	0
3753	62	62
3674	14	32
3813	409	424
3803	383	383
3628	62	62
3658	62	62
3661	62	62
3570	62	62
3592	62	62
3583	81	94
3594	62	62
3558	62	62
3617	62	62
3597	62	62
3572	62	62
3573	94	94
3529	94	94
3528	94	94
3538	94	94
3576	116	120
3526	86	86
3527	120	136
3578	116	120
3577	116	120
3534	136	139
3556	136	136
3520	136	136
3555	136	136
3533	139	139
3565	62	62
3562	149	152
3560	149	152
3537	139	152
3561	149	152
3563	149	152
3567	154	158
3568	154	158
3569	154	159
3574	155	159
3581	159	162
3580	159	162
3582	165	177
3584	165	171
3593	171	175
3616	14	14
3598	175	177
3621	197	207
3620	62	62
3603	175	203
3626	197	205
3608	197	203
3612	203	205
3630	205	207
3638	207	212
3652	203	263
3640	203	263
3639	207	228
3648	207	228
3632	207	212
3641	216	228
3631	207	228
3654	228	233
3657	233	236
3727	236	263
3664	236	257
3678	257	276
3672	257	276
3714	255	302
3698	62	62
3679	257	276
3707	255	302
3708	255	302
3711	255	302
3682	276	280
3705	255	302
3691	280	280
3693	285	296
3689	276	296
3688	265	296
3703	296	310
3700	285	297
3701	285	297
3704	298	298
3709	298	305
3715	302	303
3719	303	305
3732	305	342
3723	305	314
3734	305	342
3730	314	314
3736	328	328
3741	328	333
3733	305	342
3747	314	345
3729	305	342
3748	330	345
3744	328	357
3735	334	349
3750	334	348
3754	348	355
3771	345	356
3770	349	356
3769	62	62
3766	349	349	356	362
3757	349	362
3768	62	62
3772	356	362
3776	62	62	363	371
3777	362	364
3775	363	364
3767	349	349	356	364
3787	62	62
3778	364	364
3785	371	379
3788	371	379
3790	371	379
3798	379	402
3793	379	383
3809	383	392
3820	392	398
3797	379	402
3811	397	409
3804	382	420
3807	398	409
3826	392	420
3823	409	424
3822	409	416
3840	62	62
3833	416	420
3821	412	420
3841	62	62
3834	417	420
3838	423	424
3835	423	424
3836	424	432
3837	424	432
3839	469	474
3845	469	474
3848	474	478
3865	478	490
3866	478	490
3867	492	492
3856	492	496
3878	496	512
3863	512	542
3857	496	522
3869	522	525
3877	525	578
3876	525	578
3872	525	578
3886	578	602
3887	578	602
3881	543	596
3883	596	599
3884	599	611
3915	596	679
3885	602	611
3889	612	612
3891	612	652
3890	612	652
3903	669	669
3920	669	678
3906	669	678
3913	669	673
3907	674	678
3908	669	678
3904	669	669
3914	669	669	679	680
3910	669	680
3917	669	669	679	680
3928	674	689
3916	669	669	679	680
3927	680	681
3940	681	699
3909	680	693
3918	693	696
3926	696	699
3935	699	700
3965	761	778
3933	699	700
3938	699	700
3936	699	700
3929	696	699
3932	701	701
3939	701	709
3943	709	710
3944	710	716
3949	710	716
3946	710	718
3947	715	718
3941	715	743
3948	718	720
3952	720	723
3957	723	748
3955	720	748
3954	720	748
3964	761	778
3978	761	786
3963	761	778
3966	761	778
3968	778	779
3975	779	785
3973	779	785
3976	785	787
3988	780	809
3977	785	787
3979	787	803
3980	787	803
3990	803	809
3998	803	832
4011	803	832
4007	809	832
3999	803	832
4012	809	832
4006	809	832
3993	838	838
3986	838	851
3984	851	866
3987	851	868
3971	866	868
3956	866	868
3951	869	869
4001	869	902
4003	869	874
4009	875	877
4008	875	877
4010	877	878
4002	773	891
4018	878	900
4014	878	887
4016	886	891
4023	887	891
4021	887	892
3995	892	902
297	892	902
299	900	919
302	902	919
298	902	919
319	902	951
304	919	920
305	919	920
312	920	923
321	902	951
326	922	923
328	902	924
333	924	924
343	924	924
329	902	924
356	925	925
355	925	938
295	938	951
318	902	955
316	923	923
340	949	965
335	949	965
341	949	965
332	952	955
348	964	964
349	964	964
338	965	965
347	965	970
334	965	970
346	965	970
337	965	965
339	965	965
352	966	967
327	966	967
366	967	977
336	965	970
353	971	973
359	967	972
370	967	977
374	972	994
361	971	979
379	972	994
372	967	977
373	979	979
375	979	979
384	992	994
383	992	999
381	992	999
392	992	996
387	996	997
393	997	999
397	999	1001
386	996	1013
391	999	1001
398	999	1001
417	999	1001	1010	1013
395	997	1002
394	1002	1002
401	1002	1002
396	1002	1002
407	1005	1005
400	1005	1005
404	1005	1005
424	1010	1015
413	1010	1013
414	1010	1013
410	1010	1013
416	1010	1015
425	1013	1013
421	1014	1014
420	1014	1024
423	1014	1015
1232	1017	1017
1236	1010	1015
1234	1017	1021
1231	1014	1024
1241	1014	1024
1235	1017	1021
1244	1022	1022
1243	1022	1022
1242	1023	1023
1240	1012	1026
1247	1023	1024
1249	1023	1024
1257	1025	1026
1252	1025	1026
1265	1023	1029
1258	1026	1026
1262	1029	1029
1268	1029	1029
1256	1029	1029
923	1014	1031
949	1014	1026
917	1030	1033
920	1030	1031
921	1030	1031
916	1030	1033
924	1062	1072
922	1012	1013
919	1030	1033
927	1032	1033
940	1025	1050
952	1032	1033
956	1032	1047
953	1032	1033
926	1031	1033
951	1032	1033
960	1033	1035
939	1033	1035
957	1050	1050
964	1033	1035
936	1033	1035
938	1033	1035
937	1033	1035
954	1033	1047
945	1033	1035
963	1033	1035
961	1035	1047
930	1047	1077
966	1035	1047
955	1033	1047
947	1033	1033	1035	1036
948	1047	1077
950	1047	1047
944	1050	1072
4019	1050	1062
364	1062	1077
426	1050	1072
3613	1077	1077
1248	1062	1077
