15119	123	136
15059	0	9
15060	9	15
15078	0	17
15010	9	16
15020	9	9
11140	0	27
15026	0	55
15029	16	17
15024	0	55
15025	0	55
15011	15	28
15033	9	15	64	64
15044	0	55
15075	64	64
15022	15	28
15009	64	64
15051	9	14
15056	15	17	28	55
15008	64	64
15085	0	17
15041	16	17	28	55
15035	16	17	28	55
15084	0	14
15015	16	55
15140	27	27
15081	15	17	28	55
15053	15	17	28	55
15195	104	184
15042	15	17	28	55
15086	15	17	53	55
15070	64	64
15071	64	64
15057	52	64
15098	52	60	104	184
15052	52	64
15031	65	68
15036	65	68
15106	64	64
15103	64	64
15061	66	69
15027	52	64	66	67
15028	66	69
15050	52	60	67	74
15076	69	74
15077	69	74
15111	68	104
15066	78	184
15064	78	184
15065	78	184
15107	78	104
15182	104	112
15174	112	135
15181	104	123
15127	123	136
15128	123	136
15172	114	136
15113	136	165
15125	136	165
15168	136	142
15120	136	165
15142	114	149
15169	136	142
15163	114	144
15164	142	155
15150	142	148
15146	148	149
15132	149	163
15136	149	155
15202	163	172
15118	149	163
15201	165	165
15191	165	178
15206	165	174
15205	165	178
15207	173	180
15208	174	178
15215	180	182
15213	180	182
15220	182	185
15217	180	196
15218	180	196
15214	182	239
15224	196	196
15192	136	165
15225	205	224
15232	224	227
15233	224	239
15231	226	239
15194	180	239
15239	224	291
15234	228	242
15249	242	263
15248	242	263
15255	263	271
15252	269	271
15259	271	284
15265	284	311
15253	263	291
15264	311	311
15272	311	386
15274	311	386
15275	311	386
15273	311	323
15266	323	393
15268	311	386
15286	386	418
15287	354	421
15282	354	418
15285	402	421
15320	354	421
15289	409	418
15299	421	427
15341	354	421
15291	424	523
15288	409	425
15303	424	523
15302	424	523
15292	425	425
15297	426	426
15295	426	427
15294	393	393
15290	421	427
15296	426	427
15301	436	436
15311	436	469
15312	436	469
15313	472	472
15315	472	477
15346	477	528
15326	477	502
15319	502	503
15342	503	523
15347	523	551
15350	500	545
15345	503	559
15349	523	551
15356	531	553
15355	545	559
15359	551	559
15366	559	571
15365	553	571
15367	531	616
15369	570	571
15373	582	583
15386	582	611
15374	582	608
15380	582	594
15394	608	609
15383	608	616
15384	608	616
15385	608	616
15396	608	611
15422	611	644
15389	611	630
15388	611	630
15390	630	639
15392	639	641
15398	641	644
15397	641	644
15399	649	649
15409	649	661
15419	661	683
15402	649	672
15404	649	672
15408	672	680
15407	672	680
15410	680	690
15421	669	698
15411	683	701
15429	690	724
15424	690	724
15415	698	702
15420	702	718
15423	718	720
15435	720	725
15434	720	725
15433	720	725
15438	725	753
15470	725	752
15457	752	761
15449	752	753
15455	760	761
15454	760	761
15464	761	763
15465	761	766
15468	761	780
15461	761	766
15460	765	766
15462	760	766
15467	768	779
15466	768	779
15473	743	799
15481	772	782
15469	743	799
15478	772	782
15477	772	782
15476	772	782
15489	796	796
15484	796	801
15458	780	805
15496	799	806
15494	799	807
15507	801	942
15492	799	806
15501	799	806
15495	799	806
15508	807	807
15509	807	807
15513	816	817
15491	801	942
15488	801	942
15490	801	942
15514	816	827
15502	801	942
15499	942	942
15527	827	838
15516	827	830
15528	830	839
15536	830	843
15537	838	843
15533	830	843
15530	838	849
15543	840	849
15547	849	852
15591	852	854
15553	854	856
15567	852	866
15552	852	856
15557	857	866
15563	852	866
15559	852	866
15551	849	854
15572	871	877
15560	871	871
15569	876	877
15573	871	877
15570	876	877
15578	877	878
15577	877	878
15583	880	880
15596	880	919
15619	880	881
15598	890	890
15159	890	906
15170	906	920
15582	880	919
15594	880	919
15597	880	919
15617	920	920
15613	920	920
15614	920	920
15608	919	942
15604	920	920
15615	920	920
15581	923	923
15595	923	931
15590	923	942
15571	931	942
15479	830	942
15609	942	942
