12673	0	0	48	55
12478	246	274
12686	10	10
12733	0	0
12715	10	10
12730	14	15
12703	10	10
12724	14	15
12707	10	10
12708	14	15
12735	14	15
12692	14	14
12693	10	10
12721	17	23
12687	17	32
12722	17	23
12685	30	30
12720	17	32
12681	30	30
12691	30	30
12679	31	32
12689	30	32
12669	32	58
12678	32	33
12668	48	55
12671	48	48
12666	51	54
12670	32	58
12663	30	55
12664	51	55
12660	55	55
12658	57	58
12659	57	58
12656	58	63
12650	58	82
12649	62	82
12657	58	82
12648	58	105
12642	76	82	103	103
12644	76	105
12643	84	84
12645	84	84
12639	76	105
12638	76	105
12637	103	123
12633	105	106
12624	106	123
12601	106	141
12629	122	158
12627	122	128
12606	106	170
12612	124	141
12617	124	141
12631	122	158
12622	124	141
12611	124	141
12607	142	142
12596	142	161
12581	141	171
12587	158	170
12594	141	171
12582	158	182
12591	158	182
12544	164	204
12585	164	175
12623	175	182
12576	182	186
12566	186	206
12521	182	244
12540	244	244
12569	186	206
12560	241	243
12531	182	244
12549	241	243
12551	241	243
12536	244	257
12511	182	244
12479	246	274
12483	246	274
12537	244	257
12535	257	259
12490	246	274
12539	257	260
12538	257	260
12555	241	243	258	260
12504	260	267
12502	260	267
12475	267	273
12474	273	274
12464	274	282
12468	274	282
12459	282	289
12457	282	289
12460	282	289
12451	292	301
12455	292	301
12450	292	301
12452	292	296
12453	292	301
12449	296	301
12448	296	301
12446	296	301
12437	301	316
12435	301	316
12432	316	323
12397	323	341
12409	304	370
12392	323	341
12433	316	337
12408	304	370
12423	323	348
12430	325	337
12416	341	341
12415	341	343
12406	343	348
12407	343	348
12401	325	348
12403	325	348
12414	352	379
12400	348	370
12372	370	390
12362	352	390
12373	370	390
12368	408	408
12365	408	416
12497	221	244
12402	221	390
12361	419	424
12348	424	441
12370	419	461
12317	437	468
12356	441	471
12310	461	493
12357	441	471
12346	471	493
12316	493	498
12334	498	525
12336	498	525
12333	498	525
12332	498	525
12315	493	525
12322	493	522
12327	505	525
12293	509	594
12337	522	564
12328	505	542
12338	542	544
12331	544	546
12340	546	547
12341	547	564
12292	509	594
12302	555	564
12303	566	566
12295	566	571
12298	566	571
12300	566	594
12299	566	594
12290	584	584
12287	594	620
12284	594	620
12289	594	619
12277	594	619
12280	594	619
12286	603	603	620	635
12278	603	635
12269	635	658
12270	603	662
12249	640	679
12262	620	666
12261	658	678
12257	658	678
12259	662	679
12223	678	679
12241	679	715
12240	681	715
12246	678	715
12238	715	734
12219	682	734
12220	682	734
12233	682	744
12203	779	789
12207	734	753
12210	734	760
12204	734	753
12194	734	763
12217	734	734
12185	755	756
12208	718	744	756	779
12192	756	763
12199	756	789
12184	763	766
12191	756	772
12177	766	796
12209	718	744	756	779
12182	766	789
12222	779	789
12170	789	793
12173	793	799
12175	793	799
12164	770	808
12162	799	803
1501	803	808
1486	808	831
1487	808	854
1491	808	854
1468	808	854
1484	808	854
1490	816	831
1481	808	854
1474	808	854
1489	816	831
12062	846	846
12154	885	886
12088	846	854	874	875
12083	846	854
12128	858	860
12078	846	860	874	875
12143	885	885
12107	885	885
12152	858	870
12121	858	860
12137	858	870
12106	858	858
12144	859	859
12135	859	860
12136	858	870
12075	860	869
12076	860	869
12129	870	870
12130	870	870
12156	860	876
12125	860	876
12098	871	871
12124	860	876
12139	885	885
12053	860	876
12096	871	871
12105	860	870
12097	871	871
12142	872	872
12109	846	853
12069	874	875
12093	874	875
12092	874	875
12113	885	886
12103	885	886
12070	876	876
12067	876	876
12066	876	876
12065	876	876
12060	885	886
12157	885	886
12061	885	886
12090	885	886
12115	885	885
12140	886	886
12133	886	894
12169	1034	1034
12084	885	902
12099	846	854	906	915
12055	906	915
12077	906	915
12068	885	885	906	908
12085	908	909
12051	816	831	909	915
12054	906	915
1463	915	916
1475	916	934
1502	803	808
1483	916	934
1477	916	934
1472	945	945
12080	945	945
1494	957	957
1493	957	957
1496	965	972
1498	965	972
1467	1027	1027
12059	1021	1021
12174	793	816
12226	999	1010
12227	999	1010
12228	999	1010
12101	1021	1021
12058	1021	1023
12342	1027	1027
12725	1027	1031
12684	1031	1034
